,CourseID,Description
967,"('BrownCut.pdf', 'ENGN 1475')",introduction materials focusing natural polymers chemistry approaches physics thermodynamics methods structure polymers solution solid state approaches designing polymers different applications printing focuses design materials reading discussion primary literature thecourse taught level suitable graduate engineering related up-to-date information please visit brown.edu https //cab.brown.edu 
968,"('BrownCut.pdf', 'ENGN 1480')",central theme familiarize factors control stability role primary secondary influencing ability change processing obtain desired provides highlighted examples different factors control stability shapeof second particles discussed consequences physical prerequisite 
969,"('BrownCut.pdf', 'ENGN 1490')",application materials biology medicine medical advanced technological development covered inthis materials bone replacement system artificial organs regeneration electronic 
970,"('BrownCut.pdf', 'ENGN 1510')",fundamental understanding applications medicine synthesis characterization materials tissue engineering approaches alsobe discussed research methods emphasized critical analysis scientific literature written communication opportunity introduction several research campus engineering graduate advanced engineering 
971,"('BrownCut.pdf', 'ENGN 1520')",quantitative function system biomechanics dynamics lectures discussion current scientificliterature systems approach molecular tissue architecture function into disease discussion therapies clinical 
972,"('BrownCut.pdf', 'ENGN 1560')",electromagnetic waves becovered basic phenomena light matter scattering diffraction covered selected number moreadvanced laser physics nonlinear 
973,"('BrownCut.pdf', 'ENGN 1570')",linear system discrete electrical systems domains sampling spectral analysis analog digital filtering fourier laplace state-space approach stability linear systems prerequisite 
974,"('BrownCut.pdf', 'ENGN 1580')",communication basic communication information theory drawn variety areas normally basic knowledge transforms domain essential 
975,"('BrownCut.pdf', 'ENGN 1590')",introduction introduction physics fundamental electronic processes operation microscopic electronic media quantum wells barriers wells blocks focusing bipolar discussed lab introduce junction 
976,"('BrownCut.pdf', 'ENGN 1610')",image processing technology experiencing growth medical image analysis transmission industrial inspection image into pictorial video databases e.g. vision image senior-level undergraduate covers theoretical field practical matlab image 
977,"('BrownCut.pdf', 'ENGN 1620')",analysis design electronic device physics circuit bipolar junction transistors field transistors analysis design practical techniques linear design linear circuit building 
978,"('BrownCut.pdf', 'ENGN 1630')",digital electronics systems digital logic design algebra tables logic finite state memory advanced binary arithmetic organization programmable logic extensive laboratory requirement open 
979,"('BrownCut.pdf', 'ENGN 1640')",design computing introduces main concepts techniques systems covered language instruction set design memory design i/o laboratory topicsinclude programmable logic hardware definition languages version emphasizes design respect speed anddesign prerequisite 
980,"('BrownCut.pdf', 'ENGN 1650')",embedded design.this combined lecture design project offering experiencein design electronic system embedded small-group design teams specification circuit design programming printed economic assessment teams produce functional lecture adjusted chosen design problems placed criteria processors interfaces programming system primarily senior concentrators helpful prerequisite 
981,"('BrownCut.pdf', 'ENGN 1680')",design practice design basic electronic device functions platform central theme lectureand laboratory layout design rules integrated techniquesin thin film processing prerequisite 
982,"('BrownCut.pdf', 'ENGN 1690')",engineering principles foundation broad technologies cameras computer displays solar molecular sensing internet quantum cryptography sources city biomedical content light waves media interference light emission emissions visions amplifiers 
983,"('BrownCut.pdf', 'ENGN 1710')",heat mass heat conduction heat transient convection heat convection flows natural convection heat thermal radiation law radiation real radiation factors black mass lectures prerequisite 
984,"('BrownCut.pdf', 'ENGN 1720')",design thermal groups long design incorporate design problem specifications consideration solutions descriptions development design development acquired while realistic economic factors safety reliability ethics etc lectures laboratory design projects oral written reports cover thermodynamics heat fluid dynamics combustion thermal 
