,School,CourseID,Descriptions
337,WilliamJewell,MUS 111P Class Piano	(1 cr. hr.) ,"A suggested minimum of four students and a maximum of eight students. Beginning piano through level four. May be repeated, using the same number, for credit toward graduation."
338,WilliamJewell,MUS 111V Class Voice	(1 cr. hr.) ,"A suggested minimum of four students and a maximum of eight students. Open to all students. Fundamentals of singing, posture, breath control, vocal placement and vocal literature are introduced. May be repeated, using the same number, for credit toward graduation."
339,WilliamJewell,MUS 280 Beginning Handbells	(0-1 cr. hr.) ,"This choir provides for a beginning experience in ringing handbells. No musical training is required, but basic musical knowledge is helpful. Techniques, terminology and notation are taught, with emphasis placed more on handbell education than performance. Maximum enrollment: 14 students."
340,WilliamJewell,MUS 281 Advanced Handbells	(0-1 cr. hr.) ,"The Advanced Handbell Choir is for those who have previous handbell experience. Advanced sacred and secular literature is performed for several local concerts, as well as on a spring tour. Auditions are held during the first rehearsal in the Fall Semester, and a year-long commitment is expected if accepted. Maximum enrollment: 14 students"
341,WilliamJewell,MUS 282 Choral Scholars Ensemble	(0-1 cr. hr.) ,"Only students designated by the music department as Choral Scholars may enroll in this course. This course explores the various aspects of choral ensemble performance from a practical, historical and theoretical perspective. This course may involve research and performance."
342,WilliamJewell,MUS 283 Vocal Ensemble	(0-1 cr. hr.),"Students who wish to form a vocal ensemble under the direction of a faculty member may enroll, with the permission of the faculty member and department chair, in this course. The specific requirements of the ensemble will be defined by the faculty member overseeing the ensemble. Suitable vocal literature will be selected, rehearsed and, when appropriate, performed. The title appearing in the course schedule will reflect the nature of the vocal ensemble (e.g., Men’s Choir)."
343,WilliamJewell,MUS 284 Cardinal Brass	(0-1 cr. hr.) ,"Normally this ensemble is a standard brass quintet, but other combinations of brass instrumental groupings may be used. The group will rehearse and perform suitable brass literature. Permission of the instructor is required."
344,WilliamJewell,MUS 285 Chamber Music	(0-1 cr. hr.) ,"This ensemble will rehearse and perform standard chamber music, usually from the Baroque period through the present day. Permission of the instructor is required."
345,WilliamJewell,MUS 286 Flute Choir	(0-1 cr. hr.) ,Standard flute choir instrumentation is employed in this ensemble. The group rehearses and performs music written and arranged for flute choir. Permission of the instructor is required.
346,WilliamJewell,MUS 287 Woodwind Ensemble	(0-1 cr. hr.),"Usually this is a standard woodwind quintet, but other combinations are possible. This group rehearses and performs appropriate literature for the combination of woodwind instruments in the ensemble. Permission of the instructor is required."
347,WilliamJewell,MUS 289 String/Piano Ensemble	(0-1 cr. hr.),This ensemble is usually a standard piano quintet or piano quartet although other combinations may be used if appropriate literature is to be rehearsed. Permission of the instructor is required.
348,WilliamJewell,MUS 290 Percussion Ensemble	(0-1 cr. hr.) ,"While there is no standard percussion ensemble, this course allows for the rehearsal and performance of a variety of music written for combined percussion instruments. Permission of the instructor is required."
349,WilliamJewell,MUS 291 Jazz Combo	(0-1 cr. hr.) ,"A standard Jazz Combo is used for this ensemble. The emphasis is on learning how to play in a jazz combo style, which includes a focus on improvisation. Permission of the instructor is required."
350,WilliamJewell,MUS 292 Schola Cantorum	(0-1 cr. hr.) ,"This is a choral ensemble dedicated, for the most part, to the performance of early music. Permission of the instructor is required."
351,WilliamJewell,MUS 293 Pep Band	(0-1 cr. hr.) ,"This is an ensemble designed to support athletic events. This ensemble will rehearse appropriate literature for use at athletic events on campus that might include, but are not limited to, football and basketball games. Permission of the instructor is required."
352,WilliamJewell,MUS 299 Ensemble Studies	(0-1 cr. hr.) ,"This course allows for the creation of unique ensemble combinations, possibly in partnership with student composers, for the purpose of the creation, rehearsal and possible performance of original music. This line may also be used for instrumental combinations not easily fitting into the outlines above. Permission of the instructor is required."
353,WilliamJewell,MUS 380 Chapel Choir	(0-1 cr. hr.) ,"The Chapel Choir is a flexible ensemble that may sing SAA or SATB literature, depending on enrollment. The choir sings for College chapel services and presents concerts in area churches. Applicable to vocal lab/ ensemble requirements for music majors."
